algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
standard_pso,parallel_processing_test,1,47.52,13,23,25,2.7631239891052246,43.47826086956522,False,2025-09-05T13:56:32.279027,500,140,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_pso_parallel_processing_test_run1_coverage.png
standard_sa,small_area_few_drones,1,45.12,2,5,5,0.6560258865356445,60.0,False,2025-09-05T13:56:34.211103,500,360,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_sa_small_area_few_drones_run1_coverage.png
standard_sa,medium_area_standard,1,58.4,13,15,15,2.558861017227173,13.33333333333333,False,2025-09-05T13:56:37.636898,500,470,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_sa_medium_area_standard_run1_coverage.png
standard_sa,large_area_many_drones,1,53.68000000000001,22,28,30,3.814563274383545,21.42857142857143,False,2025-09-05T13:56:42.755863,500,169,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_sa_large_area_many_drones_run1_coverage.png
standard_sa,challenging_small_radius,1,31.04,13,19,20,2.2856993675231934,31.57894736842105,False,2025-09-05T13:56:46.322320,500,370,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_sa_challenging_small_radius_run1_coverage.png
standard_sa,efficiency_test,1,69.56,7,12,12,1.3612616062164307,41.666666666666664,False,2025-09-05T13:56:48.910080,500,432,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_sa_efficiency_test_run1_coverage.png
standard_sa,parallel_processing_test,1,47.28,14,25,25,2.7975776195526123,43.99999999999999,False,2025-09-05T13:56:52.721927,500,468,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_sa_parallel_processing_test_run1_coverage.png
standard_ga_sa,small_area_few_drones,1,56.64,4,5,5,0.6020383834838867,19.999999999999996,False,2025-09-05T13:56:54.264379,500,259,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_ga_sa_small_area_few_drones_run1_coverage.png
standard_ga_sa,medium_area_standard,1,61.839999999999996,11,15,15,1.6721198558807373,26.66666666666667,False,2025-09-05T13:56:57.338507,500,346,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_ga_sa_medium_area_standard_run1_coverage.png
standard_ga_sa,large_area_many_drones,1,56.08,22,30,30,3.407616138458252,26.66666666666667,False,2025-09-05T13:57:01.844418,500,369,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_ga_sa_large_area_many_drones_run1_coverage.png
standard_ga_sa,challenging_small_radius,1,24.0,12,20,20,2.2005391120910645,40.0,False,2025-09-05T13:57:05.153040,500,91,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_ga_sa_challenging_small_radius_run1_coverage.png
standard_ga_sa,efficiency_test,1,88.32,10,12,12,1.0414917469024658,16.666666666666664,False,2025-09-05T13:57:07.261552,500,406,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_ga_sa_efficiency_test_run1_coverage.png
standard_ga_sa,parallel_processing_test,1,39.2,15,24,25,3.0134270191192627,37.5,False,2025-09-05T13:57:11.268863,500,498,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_ga_sa_parallel_processing_test_run1_coverage.png
standard_gwo,small_area_few_drones,1,23.28,1,5,5,0.24251317977905273,80.0,False,2025-09-05T13:57:12.645745,500,144,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_gwo_small_area_few_drones_run1_coverage.png
standard_gwo,medium_area_standard,1,54.2,11,15,15,1.9394450187683105,26.66666666666667,False,2025-09-05T13:57:15.322847,500,322,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_gwo_medium_area_standard_run1_coverage.png
standard_gwo,large_area_many_drones,1,62.32,23,30,30,4.289268493652344,23.33333333333333,False,2025-09-05T13:57:20.895513,500,361,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_gwo_large_area_many_drones_run1_coverage.png
standard_gwo,challenging_small_radius,1,40.68,19,19,20,3.2334015369415283,0.0,False,2025-09-05T13:57:25.090799,500,73,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_gwo_challenging_small_radius_run1_coverage.png
standard_gwo,efficiency_test,1,69.84,9,11,12,1.144698143005371,18.181818181818176,False,2025-09-05T13:57:27.197141,500,342,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_gwo_efficiency_test_run1_coverage.png
standard_gwo,parallel_processing_test,1,53.64,18,25,25,3.116499662399292,28.000000000000004,False,2025-09-05T13:57:31.256725,500,144,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_gwo_parallel_processing_test_run1_coverage.png
standard_mrfo,small_area_few_drones,1,63.2,4,5,5,0.538999080657959,19.999999999999996,False,2025-09-05T13:57:32.962944,500,96,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_mrfo_small_area_few_drones_run1_coverage.png
standard_mrfo,medium_area_standard,1,64.03999999999999,12,14,15,2.393967866897583,14.28571428571429,False,2025-09-05T13:57:36.304554,500,210,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_mrfo_medium_area_standard_run1_coverage.png
standard_mrfo,large_area_many_drones,1,71.52,29,30,30,3.894049882888794,3.3333333333333326,False,2025-09-05T13:57:41.341834,500,339,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_mrfo_large_area_many_drones_run1_coverage.png
standard_mrfo,challenging_small_radius,1,38.12,17,20,20,3.075956344604492,15.000000000000002,False,2025-09-05T13:57:45.422000,500,169,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_mrfo_challenging_small_radius_run1_coverage.png
standard_mrfo,efficiency_test,1,84.64,11,12,12,1.5394234657287598,8.333333333333337,False,2025-09-05T13:57:47.872916,500,249,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_mrfo_efficiency_test_run1_coverage.png
standard_mrfo,parallel_processing_test,1,53.839999999999996,20,25,25,3.4140381813049316,19.999999999999996,False,2025-09-05T13:57:52.634500,500,245,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_mrfo_parallel_processing_test_run1_coverage.png
standard_hexagonal,small_area_few_drones,1,53.400000000000006,3,5,5,0.6268713474273682,40.0,False,2025-09-05T13:57:54.534188,500,156,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_hexagonal_small_area_few_drones_run1_coverage.png
standard_hexagonal,medium_area_standard,1,51.12,8,14,15,2.2203736305236816,42.85714285714286,False,2025-09-05T13:57:57.975944,500,369,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_hexagonal_medium_area_standard_run1_coverage.png
standard_hexagonal,large_area_many_drones,1,55.36,18,30,30,3.2067325115203857,40.0,False,2025-09-05T13:58:02.056834,500,152,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_hexagonal_large_area_many_drones_run1_coverage.png
standard_hexagonal,challenging_small_radius,1,38.519999999999996,18,19,20,3.926865339279175,5.263157894736848,False,2025-09-05T13:58:07.016906,500,397,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_hexagonal_challenging_small_radius_run1_coverage.png
standard_hexagonal,efficiency_test,1,55.800000000000004,5,12,12,0.9198727607727051,58.33333333333333,False,2025-09-05T13:58:09.071214,500,192,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_hexagonal_efficiency_test_run1_coverage.png
standard_hexagonal,parallel_processing_test,1,58.36,17,25,25,3.9435300827026367,31.999999999999996,False,2025-09-05T13:58:14.057021,500,122,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\standard_hexagonal_parallel_processing_test_run1_coverage.png
staged_greedy,small_area_few_drones,1,78.2,5,5,5,0.8239419460296631,0.0,False,2025-09-05T13:58:16.374915,500,394,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_greedy_small_area_few_drones_run1_coverage.png
staged_greedy,medium_area_standard,1,53.480000000000004,10,13,15,2.512394666671753,23.076923076923073,False,2025-09-05T13:58:20.146375,500,138,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_greedy_medium_area_standard_run1_coverage.png
staged_greedy,large_area_many_drones,1,62.0,29,29,30,6.3857948780059814,0.0,False,2025-09-05T13:58:27.724789,500,451,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_greedy_large_area_many_drones_run1_coverage.png
staged_greedy,challenging_small_radius,1,34.48,16,20,20,3.004246473312378,19.999999999999996,False,2025-09-05T13:58:31.735327,500,155,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_greedy_challenging_small_radius_run1_coverage.png
staged_greedy,efficiency_test,1,85.16,12,12,12,1.1874074935913086,0.0,False,2025-09-05T13:58:33.796914,500,402,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_greedy_efficiency_test_run1_coverage.png
staged_greedy,parallel_processing_test,1,58.32000000000001,21,24,25,4.26286768913269,12.5,False,2025-09-05T13:58:39.168471,500,212,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_greedy_parallel_processing_test_run1_coverage.png
staged_genetic,small_area_few_drones,1,78.12,3,4,5,0.4941418170928955,25.0,False,2025-09-05T13:58:40.695423,500,220,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_genetic_small_area_few_drones_run1_coverage.png
staged_genetic,medium_area_standard,1,43.04,8,14,15,1.6967427730560303,42.85714285714286,False,2025-09-05T13:58:43.904645,500,461,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_genetic_medium_area_standard_run1_coverage.png
staged_genetic,large_area_many_drones,1,61.63999999999999,26,30,30,4.402212381362915,13.33333333333333,False,2025-09-05T13:58:49.310009,500,302,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_genetic_large_area_many_drones_run1_coverage.png
staged_genetic,challenging_small_radius,1,37.32,18,19,20,3.423508882522583,5.263157894736848,False,2025-09-05T13:58:54.014109,500,302,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_genetic_challenging_small_radius_run1_coverage.png
staged_genetic,efficiency_test,1,61.4,7,11,12,0.9681651592254639,36.36363636363637,False,2025-09-05T13:58:55.919082,500,141,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_genetic_efficiency_test_run1_coverage.png
staged_genetic,parallel_processing_test,1,56.08,17,25,25,3.295698881149292,31.999999999999996,False,2025-09-05T13:59:00.254122,500,211,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_genetic_parallel_processing_test_run1_coverage.png
staged_pso,small_area_few_drones,1,69.6,5,5,5,0.977208137512207,0.0,False,2025-09-05T13:59:02.451396,500,156,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_pso_small_area_few_drones_run1_coverage.png
staged_pso,medium_area_standard,1,64.36,14,15,15,2.3513052463531494,6.666666666666665,False,2025-09-05T13:59:05.824509,500,450,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_pso_medium_area_standard_run1_coverage.png
staged_pso,large_area_many_drones,1,63.959999999999994,26,30,30,4.015246391296387,13.33333333333333,False,2025-09-05T13:59:10.748103,500,453,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_pso_large_area_many_drones_run1_coverage.png
staged_pso,challenging_small_radius,1,43.24,19,19,20,4.24024224281311,0.0,False,2025-09-05T13:59:16.106956,500,72,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_pso_challenging_small_radius_run1_coverage.png
staged_pso,efficiency_test,1,72.11999999999999,9,11,12,1.35972261428833,18.181818181818176,False,2025-09-05T13:59:18.507483,500,146,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_pso_efficiency_test_run1_coverage.png
staged_pso,parallel_processing_test,1,51.559999999999995,18,25,25,2.767080545425415,28.000000000000004,False,2025-09-05T13:59:22.912803,500,340,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_pso_parallel_processing_test_run1_coverage.png
staged_sa,small_area_few_drones,1,78.75999999999999,5,5,5,0.6074590682983398,0.0,False,2025-09-05T13:59:24.697874,500,241,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_sa_small_area_few_drones_run1_coverage.png
staged_sa,medium_area_standard,1,58.64,13,15,15,2.2699689865112305,13.33333333333333,False,2025-09-05T13:59:27.856353,500,244,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_sa_medium_area_standard_run1_coverage.png
staged_sa,large_area_many_drones,1,69.04,30,30,30,4.0285255908966064,0.0,False,2025-09-05T13:59:32.806830,500,206,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_sa_large_area_many_drones_run1_coverage.png
staged_sa,challenging_small_radius,1,28.88,12,20,20,2.3840067386627197,40.0,False,2025-09-05T13:59:36.172559,500,337,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_sa_challenging_small_radius_run1_coverage.png
staged_sa,efficiency_test,1,78.03999999999999,8,12,12,1.956272840499878,33.333333333333336,False,2025-09-05T13:59:39.028681,500,170,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_sa_efficiency_test_run1_coverage.png
staged_sa,parallel_processing_test,1,53.239999999999995,18,24,25,3.1819636821746826,25.0,False,2025-09-05T13:59:43.172063,500,242,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_sa_parallel_processing_test_run1_coverage.png
staged_ga_sa,small_area_few_drones,1,66.03999999999999,4,5,5,0.7112412452697754,19.999999999999996,False,2025-09-05T13:59:45.034762,500,80,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_ga_sa_small_area_few_drones_run1_coverage.png
staged_ga_sa,medium_area_standard,1,65.12,15,15,15,2.611487865447998,0.0,False,2025-09-05T13:59:49.557021,500,383,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_ga_sa_medium_area_standard_run1_coverage.png
staged_ga_sa,large_area_many_drones,1,56.96,21,30,30,3.6150248050689697,30.000000000000004,False,2025-09-05T13:59:54.074562,500,354,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_ga_sa_large_area_many_drones_run1_coverage.png
staged_ga_sa,challenging_small_radius,1,34.96,15,20,20,3.4454996585845947,25.0,False,2025-09-05T13:59:58.916897,500,424,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_ga_sa_challenging_small_radius_run1_coverage.png
staged_ga_sa,efficiency_test,1,91.28,12,12,12,1.355731725692749,0.0,False,2025-09-05T14:00:01.700276,500,90,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_ga_sa_efficiency_test_run1_coverage.png
staged_ga_sa,parallel_processing_test,1,66.67999999999999,21,24,25,3.863267660140991,12.5,False,2025-09-05T14:00:06.904364,500,491,95,0.4,50,False,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_ga_sa_parallel_processing_test_run1_coverage.png
staged_gwo,small_area_few_drones,1,72.08,4,4,5,0.5438210964202881,0.0,False,2025-09-05T14:00:08.473291,500,224,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_gwo_small_area_few_drones_run1_coverage.png
staged_gwo,medium_area_standard,1,71.44,14,14,15,2.2265231609344482,0.0,False,2025-09-05T14:00:11.602682,500,348,95,0.4,50,True,False,results/comprehensive_experiment_20250905_135521\coverage_plots\staged_gwo_medium_area_standard_run1_coverage.png
