algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped
standard_mrfo,parallel_processing_test,2,48.72,15,23,25,8.630473613739014,34.78260869565217,False,2025-09-04T14:43:08.958238,500,118,95,0.4,50,True,False
staged_greedy,small_area_few_drones,2,47.08,2,4,5,1.6220128536224365,50.0,False,2025-09-04T14:43:10.580251,500,210,95,0.4,50,True,False
staged_greedy,medium_area_standard,2,60.88,15,15,15,5.3888020515441895,0.0,False,2025-09-04T14:43:15.969053,500,116,95,0.4,50,True,False
staged_greedy,large_area_many_drones,2,65.4,30,30,30,8.174445152282715,0.0,False,2025-09-04T14:43:24.143498,500,243,95,0.4,50,True,False
staged_greedy,challenging_small_radius,2,32.6,14,20,20,5.123434543609619,30.000000000000004,False,2025-09-04T14:43:29.267933,500,129,95,0.4,50,True,False
staged_greedy,efficiency_test,2,70.24000000000001,7,12,12,2.1323416233062744,41.666666666666664,False,2025-09-04T14:43:31.401275,500,98,95,0.4,50,True,False
staged_greedy,parallel_processing_test,2,64.2,25,25,25,6.691583871841431,0.0,False,2025-09-04T14:43:38.099792,500,191,95,0.4,50,True,False
staged_genetic,small_area_few_drones,2,63.32,5,5,5,1.8315584659576416,0.0,False,2025-09-04T14:43:39.932354,500,159,95,0.4,50,True,False
staged_genetic,medium_area_standard,2,58.040000000000006,11,15,15,3.6976876258850098,26.66666666666667,False,2025-09-04T14:43:43.633041,500,88,95,0.4,50,True,False
staged_genetic,large_area_many_drones,2,67.75999999999999,29,29,30,9.735718965530396,0.0,False,2025-09-04T14:43:53.368760,500,467,95,0.4,50,False,False
staged_genetic,challenging_small_radius,2,41.199999999999996,15,19,20,5.207292556762695,21.052631578947366,False,2025-09-04T14:43:58.576053,500,249,95,0.4,50,True,False
staged_genetic,efficiency_test,2,82.19999999999999,10,11,12,2.5345802307128906,9.090909090909093,False,2025-09-04T14:44:01.110633,500,123,95,0.4,50,True,False
staged_genetic,parallel_processing_test,2,48.64,15,22,25,5.0788798332214355,31.818181818181824,False,2025-09-04T14:44:06.190513,500,245,95,0.4,50,True,False
staged_pso,small_area_few_drones,2,74.48,4,5,5,1.501176118850708,19.999999999999996,False,2025-09-04T14:44:07.691689,500,187,95,0.4,50,True,False
staged_pso,medium_area_standard,2,56.00000000000001,12,15,15,4.108945369720459,19.999999999999996,False,2025-09-04T14:44:11.801634,500,352,95,0.4,50,True,False
staged_pso,large_area_many_drones,2,64.64,25,29,30,7.813244342803955,13.793103448275868,False,2025-09-04T14:44:19.650407,500,201,95,0.4,50,True,False
staged_pso,challenging_small_radius,2,43.76,19,19,20,8.637612581253052,0.0,False,2025-09-04T14:44:28.289027,500,353,95,0.4,50,True,False
staged_pso,efficiency_test,2,71.64,8,12,12,2.734586000442505,33.333333333333336,False,2025-09-04T14:44:31.024612,500,428,95,0.4,50,False,False
staged_pso,parallel_processing_test,2,56.2,20,24,25,11.396770715713501,16.666666666666664,False,2025-09-04T14:44:42.422383,500,384,95,0.4,50,True,False
staged_sa,small_area_few_drones,2,57.16,3,4,5,1.801330804824829,25.0,False,2025-09-04T14:44:44.224724,500,343,95,0.4,50,True,False
staged_sa,medium_area_standard,2,66.24,14,14,15,8.54514193534851,0.0,False,2025-09-04T14:44:52.770867,500,245,95,0.4,50,True,False
staged_sa,large_area_many_drones,2,63.88,23,30,30,7.767115116119385,23.33333333333333,False,2025-09-04T14:45:00.541045,500,414,95,0.4,50,False,False
staged_sa,challenging_small_radius,2,40.400000000000006,17,20,20,8.39999008178711,15.000000000000002,False,2025-09-04T14:45:08.941035,500,338,95,0.4,50,True,False
staged_sa,efficiency_test,2,87.76,10,12,12,3.740530490875244,16.666666666666664,False,2025-09-04T14:45:12.681565,500,442,95,0.4,50,False,False
staged_sa,parallel_processing_test,2,48.76,18,25,25,8.92196536064148,28.000000000000004,False,2025-09-04T14:45:21.603531,500,382,95,0.4,50,True,False
staged_ga_sa,small_area_few_drones,2,70.72,5,5,5,2.158473491668701,0.0,False,2025-09-04T14:45:23.772093,500,315,95,0.4,50,True,False
staged_ga_sa,medium_area_standard,2,59.72,11,14,15,4.229090213775635,21.42857142857143,False,2025-09-04T14:45:28.001183,500,262,95,0.4,50,True,False
staged_ga_sa,large_area_many_drones,2,72.6,30,30,30,9.346365213394165,0.0,False,2025-09-04T14:45:37.355577,500,81,95,0.4,50,True,False
staged_ga_sa,challenging_small_radius,2,35.4,15,20,20,7.807562351226807,25.0,False,2025-09-04T14:45:45.163140,500,411,95,0.4,50,False,False
staged_ga_sa,efficiency_test,2,68.67999999999999,12,12,12,3.8507442474365234,0.0,False,2025-09-04T14:45:49.013884,500,265,95,0.4,50,True,False
staged_ga_sa,parallel_processing_test,2,66.24,24,24,25,9.338754177093506,0.0,False,2025-09-04T14:45:58.352638,500,102,95,0.4,50,True,False
staged_gwo,small_area_few_drones,2,63.959999999999994,5,5,5,2.067695379257202,0.0,False,2025-09-04T14:46:00.420333,500,286,95,0.4,50,True,False
staged_gwo,medium_area_standard,2,55.92,10,14,15,4.730943202972412,28.57142857142857,False,2025-09-04T14:46:05.151277,500,438,95,0.4,50,False,False
staged_gwo,large_area_many_drones,2,61.6,25,30,30,11.074272394180298,16.666666666666664,False,2025-09-04T14:46:16.225549,500,221,95,0.4,50,True,False
staged_gwo,challenging_small_radius,2,32.72,14,20,20,7.949053764343262,30.000000000000004,False,2025-09-04T14:46:24.175602,500,410,95,0.4,50,False,False
staged_gwo,efficiency_test,2,83.2,11,12,12,5.134811162948608,8.333333333333337,False,2025-09-04T14:46:29.329523,500,257,95,0.4,50,True,False
staged_gwo,parallel_processing_test,2,71.04,25,25,25,9.960646629333496,0.0,False,2025-09-04T14:46:39.290170,500,204,95,0.4,50,True,False
staged_mrfo,small_area_few_drones,2,45.48,3,4,5,2.126904249191284,25.0,False,2025-09-04T14:46:41.423864,500,306,95,0.4,50,True,False
staged_mrfo,medium_area_standard,2,71.8,15,15,15,9.304009199142456,0.0,False,2025-09-04T14:46:50.730873,500,217,95,0.4,50,True,False
staged_mrfo,large_area_many_drones,2,66.92,24,30,30,9.544014692306519,19.999999999999996,False,2025-09-04T14:47:00.579760,500,314,95,0.4,50,True,False
staged_mrfo,challenging_small_radius,2,35.56,17,20,20,7.976465940475464,15.000000000000002,False,2025-09-04T14:47:08.920564,500,95,95,0.4,50,True,False
staged_mrfo,efficiency_test,2,63.800000000000004,8,11,12,2.9707093238830566,27.27272727272727,False,2025-09-04T14:47:11.893273,500,440,95,0.4,50,False,False
staged_mrfo,parallel_processing_test,2,55.08,18,23,25,5.989331007003784,21.739130434782606,False,2025-09-04T14:47:17.882604,500,133,95,0.4,50,True,False
