algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
staged_sa,medium_area_standard,1,68.0,15,15,15,0.9086921215057373,0.0,False,2025-09-06T10:49:46.793618,500,159,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_sa_medium_area_standard_run1_coverage.png
staged_sa,large_area_many_drones,1,58.52,22,29,30,1.9875149726867676,24.13793103448276,False,2025-09-06T10:49:49.714860,500,404,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_sa_large_area_many_drones_run1_coverage.png
staged_sa,challenging_small_radius,1,32.12,13,19,20,1.3712809085845947,31.57894736842105,False,2025-09-06T10:49:52.114430,500,278,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_sa_challenging_small_radius_run1_coverage.png
staged_sa,efficiency_test,1,74.8,8,11,12,0.7982499599456787,27.27272727272727,False,2025-09-06T10:49:53.761643,500,471,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_sa_efficiency_test_run1_coverage.png
staged_sa,parallel_processing_test,1,69.16,25,25,25,1.3823738098144531,0.0,False,2025-09-06T10:49:57.251083,500,197,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_sa_parallel_processing_test_run1_coverage.png
staged_ga_sa,small_area_few_drones,1,72.52,5,5,5,1.868623971939087,0.0,False,2025-09-06T10:50:00.766553,500,204,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_ga_sa_small_area_few_drones_run1_coverage.png
staged_ga_sa,medium_area_standard,1,61.0,11,14,15,2.231508731842041,21.42857142857143,False,2025-09-06T10:50:04.003183,500,105,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_ga_sa_medium_area_standard_run1_coverage.png
staged_ga_sa,large_area_many_drones,1,72.16,27,30,30,8.006439447402954,9.999999999999998,False,2025-09-06T10:50:16.919900,500,115,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_ga_sa_large_area_many_drones_run1_coverage.png
staged_ga_sa,challenging_small_radius,1,40.96,19,19,20,1.2724277973175049,0.0,False,2025-09-06T10:50:20.593745,500,484,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_ga_sa_challenging_small_radius_run1_coverage.png
staged_ga_sa,efficiency_test,1,71.2,9,11,12,1.0136570930480957,18.181818181818176,False,2025-09-06T10:50:23.269857,500,351,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_ga_sa_efficiency_test_run1_coverage.png
staged_ga_sa,parallel_processing_test,1,56.39999999999999,23,23,25,4.441370725631714,0.0,False,2025-09-06T10:50:28.877523,500,239,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_ga_sa_parallel_processing_test_run1_coverage.png
staged_gwo,small_area_few_drones,1,81.76,5,5,5,10.02637004852295,0.0,False,2025-09-06T10:50:44.595476,500,128,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_gwo_small_area_few_drones_run1_coverage.png
staged_gwo,medium_area_standard,1,64.44,13,15,15,1.3054771423339844,13.33333333333333,False,2025-09-06T10:50:46.998456,500,121,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_gwo_medium_area_standard_run1_coverage.png
staged_gwo,large_area_many_drones,1,49.84,18,27,30,1.2062091827392578,33.333333333333336,False,2025-09-06T10:50:50.817978,500,111,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_gwo_large_area_many_drones_run1_coverage.png
staged_gwo,challenging_small_radius,1,33.879999999999995,15,20,20,1.6910390853881836,25.0,False,2025-09-06T10:50:54.063660,500,254,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_gwo_challenging_small_radius_run1_coverage.png
staged_gwo,efficiency_test,1,82.88,12,12,12,2.5989158153533936,0.0,False,2025-09-06T10:50:57.713893,500,226,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_gwo_efficiency_test_run1_coverage.png
