algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped
standard_gwo,efficiency_test,1,76.16000000000001,12,12,12,4.19883394241333,0.0,False,2025-09-04T14:13:31.948510,500,324,95,0.4,50,True,False
standard_gwo,parallel_processing_test,1,52.68000000000001,20,25,25,6.913820505142212,19.999999999999996,False,2025-09-04T14:13:38.864330,500,332,95,0.4,50,True,False
standard_mrfo,small_area_few_drones,1,38.84,2,5,5,1.3359425067901611,60.0,False,2025-09-04T14:13:40.202533,500,300,95,0.4,50,True,False
standard_mrfo,medium_area_standard,1,59.64,12,15,15,5.018465995788574,19.999999999999996,False,2025-09-04T14:13:45.220999,500,160,95,0.4,50,True,False
standard_mrfo,large_area_many_drones,1,63.519999999999996,23,29,30,9.663270950317383,20.68965517241379,False,2025-09-04T14:13:54.886277,500,399,95,0.4,50,True,False
standard_mrfo,challenging_small_radius,1,36.88,15,20,20,7.572417736053467,25.0,False,2025-09-04T14:14:02.458695,500,210,95,0.4,50,True,False
standard_mrfo,efficiency_test,1,72.68,11,12,12,4.4776458740234375,8.333333333333337,False,2025-09-04T14:14:06.955206,500,270,95,0.4,50,True,False
standard_mrfo,parallel_processing_test,1,61.160000000000004,20,25,25,7.011260986328125,19.999999999999996,False,2025-09-04T14:14:13.968467,500,326,95,0.4,50,True,False
staged_greedy,small_area_few_drones,1,49.32,4,5,5,1.7945656776428223,19.999999999999996,False,2025-09-04T14:14:15.763033,500,111,95,0.4,50,True,False
staged_greedy,medium_area_standard,1,44.68,11,15,15,4.425361394882202,26.66666666666667,False,2025-09-04T14:14:20.189395,500,482,95,0.4,50,False,False
staged_greedy,large_area_many_drones,1,62.08,24,29,30,9.66620135307312,17.24137931034483,False,2025-09-04T14:14:29.857624,500,153,95,0.4,50,True,False
staged_greedy,challenging_small_radius,1,34.239999999999995,14,18,20,7.8448097705841064,22.22222222222222,False,2025-09-04T14:14:37.702433,500,188,95,0.4,50,True,False
staged_greedy,efficiency_test,1,83.36,11,11,12,3.504692316055298,0.0,False,2025-09-04T14:14:41.210128,500,234,95,0.4,50,True,False
staged_greedy,parallel_processing_test,1,63.56,24,24,25,7.769258975982666,0.0,False,2025-09-04T14:14:48.984176,500,223,95,0.4,50,True,False
staged_genetic,small_area_few_drones,1,78.96,5,5,5,3.3597140312194824,0.0,False,2025-09-04T14:14:52.353584,500,198,95,0.4,50,True,False
staged_genetic,medium_area_standard,1,55.44,13,15,15,3.831958770751953,13.33333333333333,False,2025-09-04T14:14:56.188775,500,287,95,0.4,50,True,False
staged_genetic,large_area_many_drones,1,68.36,30,30,30,6.660923004150391,0.0,False,2025-09-04T14:15:02.850699,500,335,95,0.4,50,True,False
staged_genetic,challenging_small_radius,1,33.92,16,20,20,4.989506006240845,19.999999999999996,False,2025-09-04T14:15:07.840205,500,379,95,0.4,50,True,False
staged_genetic,efficiency_test,1,81.0,12,12,12,2.1212046146392822,0.0,False,2025-09-04T14:15:09.961410,500,293,95,0.4,50,True,False
staged_genetic,parallel_processing_test,1,66.36,25,25,25,5.212998628616333,0.0,False,2025-09-04T14:15:15.174408,500,123,95,0.4,50,True,False
staged_pso,small_area_few_drones,1,82.44,5,5,5,1.3878717422485352,0.0,False,2025-09-04T14:15:16.577905,500,165,95,0.4,50,True,False
staged_pso,medium_area_standard,1,64.92,15,15,15,3.4087514877319336,0.0,False,2025-09-04T14:15:19.986656,500,375,95,0.4,50,True,False
staged_pso,large_area_many_drones,1,62.03999999999999,26,30,30,5.599219083786011,13.33333333333333,False,2025-09-04T14:15:25.585875,500,216,95,0.4,50,True,False
staged_pso,challenging_small_radius,1,33.6,14,20,20,4.185662508010864,30.000000000000004,False,2025-09-04T14:15:29.772538,500,323,95,0.4,50,True,False
staged_pso,efficiency_test,1,68.8,8,12,12,2.092562437057495,33.333333333333336,False,2025-09-04T14:15:31.865101,500,338,95,0.4,50,True,False
staged_pso,parallel_processing_test,1,69.12,25,25,25,5.208572149276733,0.0,False,2025-09-04T14:15:37.073673,500,367,95,0.4,50,True,False
staged_sa,small_area_few_drones,1,61.28,5,5,5,1.575068712234497,0.0,False,2025-09-04T14:15:38.658816,500,386,95,0.4,50,True,False
staged_sa,medium_area_standard,1,57.04,14,14,15,3.7712509632110596,0.0,False,2025-09-04T14:15:42.445692,500,405,95,0.4,50,False,False
staged_sa,large_area_many_drones,1,62.480000000000004,26,30,30,5.637392997741699,13.33333333333333,False,2025-09-04T14:15:48.083086,500,153,95,0.4,50,True,False
staged_sa,challenging_small_radius,1,40.72,17,19,20,5.962342739105225,10.526315789473683,False,2025-09-04T14:15:54.045428,500,160,95,0.4,50,True,False
staged_sa,efficiency_test,1,78.72,8,12,12,1.819831132888794,33.333333333333336,False,2025-09-04T14:15:55.865259,500,182,95,0.4,50,True,False
staged_sa,parallel_processing_test,1,60.480000000000004,23,24,25,5.144565582275391,4.1666666666666625,False,2025-09-04T14:16:01.009825,500,263,95,0.4,50,True,False
staged_ga_sa,small_area_few_drones,1,40.839999999999996,2,5,5,0.8015856742858887,60.0,False,2025-09-04T14:16:01.811411,500,217,95,0.4,50,True,False
staged_ga_sa,medium_area_standard,1,62.63999999999999,14,14,15,3.2084054946899414,0.0,False,2025-09-04T14:16:05.019816,500,86,95,0.4,50,True,False
staged_ga_sa,large_area_many_drones,1,62.760000000000005,23,30,30,5.29864501953125,23.33333333333333,False,2025-09-04T14:16:10.318461,500,302,95,0.4,50,True,False
staged_ga_sa,challenging_small_radius,1,30.159999999999997,13,19,20,4.214460372924805,31.57894736842105,False,2025-09-04T14:16:14.533920,500,151,95,0.4,50,True,False
staged_ga_sa,efficiency_test,1,80.4,10,11,12,2.0527865886688232,9.090909090909093,False,2025-09-04T14:16:16.586707,500,73,95,0.4,50,True,False
staged_ga_sa,parallel_processing_test,1,47.760000000000005,16,25,25,4.111330986022949,36.0,False,2025-09-04T14:16:20.698037,500,345,95,0.4,50,True,False
staged_gwo,small_area_few_drones,1,61.519999999999996,3,5,5,1.0184388160705566,40.0,False,2025-09-04T14:16:21.716476,500,105,95,0.4,50,True,False
staged_gwo,medium_area_standard,1,62.6,15,15,15,3.3712210655212402,0.0,False,2025-09-04T14:16:25.087697,500,339,95,0.4,50,True,False
staged_gwo,large_area_many_drones,1,66.52,29,29,30,5.9846978187561035,0.0,False,2025-09-04T14:16:31.072395,500,84,95,0.4,50,True,False
staged_gwo,challenging_small_radius,1,43.519999999999996,19,19,20,5.081874847412109,0.0,False,2025-09-04T14:16:36.154270,500,419,95,0.4,50,False,False
staged_gwo,efficiency_test,1,92.64,12,12,12,1.9738004207611084,0.0,True,2025-09-04T14:16:38.128071,500,134,95,0.4,50,True,False
staged_gwo,parallel_processing_test,1,42.24,15,24,25,4.211063861846924,37.5,False,2025-09-04T14:16:42.339135,500,385,95,0.4,50,True,False
staged_mrfo,small_area_few_drones,1,71.0,4,5,5,1.404909372329712,19.999999999999996,False,2025-09-04T14:16:43.744044,500,376,95,0.4,50,True,False
staged_mrfo,medium_area_standard,1,68.52000000000001,14,14,15,3.609788656234741,0.0,False,2025-09-04T14:16:47.353832,500,216,95,0.4,50,True,False
staged_mrfo,large_area_many_drones,1,70.64,30,30,30,7.4578118324279785,0.0,False,2025-09-04T14:16:54.827268,500,443,95,0.4,50,False,False
staged_mrfo,challenging_small_radius,1,36.68,14,19,20,4.025782346725464,26.315789473684216,False,2025-09-04T14:16:58.853050,500,61,95,0.4,50,True,False
staged_mrfo,efficiency_test,1,71.72,8,10,12,2.0034561157226562,19.999999999999996,False,2025-09-04T14:17:00.856506,500,116,95,0.4,50,True,False
staged_mrfo,parallel_processing_test,1,50.839999999999996,21,24,25,5.082628965377808,12.5,False,2025-09-04T14:17:05.939135,500,253,95,0.4,50,True,False
standard_greedy,small_area_few_drones,2,68.76,4,5,5,1.1496093273162842,19.999999999999996,False,2025-09-04T14:17:07.088744,500,376,95,0.4,50,True,False
standard_greedy,medium_area_standard,2,51.800000000000004,9,14,15,2.475259780883789,35.71428571428571,False,2025-09-04T14:17:09.564004,500,197,95,0.4,50,True,False
standard_greedy,large_area_many_drones,2,55.800000000000004,21,30,30,4.966397047042847,30.000000000000004,False,2025-09-04T14:17:14.530401,500,412,95,0.4,50,False,False
standard_greedy,challenging_small_radius,2,41.160000000000004,18,20,20,5.029531478881836,9.999999999999998,False,2025-09-04T14:17:19.559933,500,474,95,0.4,50,False,False
standard_greedy,efficiency_test,2,68.8,8,12,12,1.9673209190368652,33.333333333333336,False,2025-09-04T14:17:21.527254,500,442,95,0.4,50,False,False
standard_greedy,parallel_processing_test,2,60.160000000000004,17,23,25,4.376171350479126,26.086956521739136,False,2025-09-04T14:17:25.903425,500,369,95,0.4,50,True,False
standard_genetic,small_area_few_drones,2,57.720000000000006,4,5,5,1.240725040435791,19.999999999999996,False,2025-09-04T14:17:27.144150,500,259,95,0.4,50,True,False
standard_genetic,medium_area_standard,2,43.8,9,14,15,2.5845115184783936,35.71428571428571,False,2025-09-04T14:17:29.728661,500,56,95,0.4,50,True,False
standard_genetic,large_area_many_drones,2,59.599999999999994,26,30,30,5.984683275222778,13.33333333333333,False,2025-09-04T14:17:35.713345,500,417,95,0.4,50,False,False
standard_genetic,challenging_small_radius,2,31.96,13,20,20,3.810163736343384,35.0,False,2025-09-04T14:17:39.523509,500,231,95,0.4,50,True,False
standard_genetic,efficiency_test,2,76.8,10,12,12,2.0199596881866455,16.666666666666664,False,2025-09-04T14:17:41.543468,500,172,95,0.4,50,True,False
standard_genetic,parallel_processing_test,2,60.160000000000004,17,24,25,4.0826497077941895,29.166666666666664,False,2025-09-04T14:17:45.626118,500,53,95,0.4,50,True,False
