algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
standard_ga_sa,small_area_few_drones,1,67.32000000000001,3,4,5,0.8845086097717285,25.0,False,2025-09-05T22:27:42.644933,500,157,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_small_area_few_drones_run1_coverage.png
standard_ga_sa,medium_area_standard,1,49.76,10,15,15,0.9500889778137207,33.333333333333336,False,2025-09-05T22:27:44.509602,500,483,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_medium_area_standard_run1_coverage.png
standard_ga_sa,large_area_many_drones,1,55.64,20,29,30,1.0431571006774902,31.034482758620683,False,2025-09-05T22:27:46.504574,500,390,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_large_area_many_drones_run1_coverage.png
standard_ga_sa,challenging_small_radius,1,36.480000000000004,15,20,20,1.077883005142212,25.0,False,2025-09-05T22:27:48.684175,500,127,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_challenging_small_radius_run1_coverage.png
standard_ga_sa,efficiency_test,1,77.2,12,12,12,1.0054965019226074,0.0,False,2025-09-05T22:27:50.711353,500,76,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_efficiency_test_run1_coverage.png
standard_ga_sa,parallel_processing_test,1,69.67999999999999,24,25,25,0.9732718467712402,4.0000000000000036,False,2025-09-05T22:27:53.032906,500,95,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_parallel_processing_test_run1_coverage.png
standard_gwo,small_area_few_drones,1,81.76,5,5,5,0.8452963829040527,0.0,False,2025-09-05T22:27:54.969644,500,59,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_small_area_few_drones_run1_coverage.png
standard_gwo,medium_area_standard,1,50.32,10,15,15,0.9573705196380615,33.333333333333336,False,2025-09-05T22:27:56.877303,500,350,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_medium_area_standard_run1_coverage.png
standard_gwo,large_area_many_drones,1,55.44,19,30,30,0.9712953567504883,36.66666666666667,False,2025-09-05T22:27:58.779570,500,323,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_large_area_many_drones_run1_coverage.png
standard_gwo,challenging_small_radius,1,38.519999999999996,19,19,20,1.2817659378051758,0.0,False,2025-09-05T22:28:01.325814,500,242,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_challenging_small_radius_run1_coverage.png
standard_gwo,efficiency_test,1,86.16,11,11,12,1.0010340213775635,0.0,False,2025-09-05T22:28:03.312787,500,387,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_efficiency_test_run1_coverage.png
standard_gwo,parallel_processing_test,1,68.96,25,25,25,1.0636236667633057,0.0,False,2025-09-05T22:28:05.917933,500,453,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_parallel_processing_test_run1_coverage.png
standard_mrfo,small_area_few_drones,1,64.28,5,5,5,1.477675199508667,0.0,False,2025-09-05T22:28:10.515007,500,227,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_small_area_few_drones_run1_coverage.png
standard_mrfo,medium_area_standard,1,52.44,10,15,15,1.2536695003509521,33.333333333333336,False,2025-09-05T22:28:13.036987,500,363,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_medium_area_standard_run1_coverage.png
standard_mrfo,large_area_many_drones,1,64.8,27,28,30,1.0358326435089111,3.57142857142857,False,2025-09-05T22:28:15.037524,500,433,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_large_area_many_drones_run1_coverage.png
standard_mrfo,challenging_small_radius,1,41.959999999999994,17,20,20,0.9960649013519287,15.000000000000002,False,2025-09-05T22:28:17.322360,500,410,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_challenging_small_radius_run1_coverage.png
standard_mrfo,efficiency_test,1,83.04,9,12,12,1.4952709674835205,25.0,False,2025-09-05T22:28:20.059065,500,185,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_efficiency_test_run1_coverage.png
standard_mrfo,parallel_processing_test,1,58.08,19,25,25,1.0512282848358154,24.0,False,2025-09-05T22:28:22.146390,500,430,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_parallel_processing_test_run1_coverage.png
staged_greedy,small_area_few_drones,1,77.72,5,5,5,0.9134721755981445,0.0,False,2025-09-05T22:28:24.697204,500,359,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_small_area_few_drones_run1_coverage.png
staged_greedy,medium_area_standard,1,73.76,15,15,15,0.9387588500976562,0.0,False,2025-09-05T22:28:26.774963,500,400,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_medium_area_standard_run1_coverage.png
staged_greedy,large_area_many_drones,1,62.03999999999999,25,30,30,1.0146751403808594,16.666666666666664,False,2025-09-05T22:28:28.744117,500,428,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_large_area_many_drones_run1_coverage.png
staged_greedy,challenging_small_radius,1,36.24,14,20,20,0.9585304260253906,30.000000000000004,False,2025-09-05T22:28:30.854310,500,442,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_challenging_small_radius_run1_coverage.png
staged_greedy,efficiency_test,1,83.88,12,12,12,0.8736016750335693,0.0,False,2025-09-05T22:28:32.666328,500,417,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_efficiency_test_run1_coverage.png
staged_greedy,parallel_processing_test,1,59.4,19,25,25,1.0271508693695068,24.0,False,2025-09-05T22:28:34.727560,500,302,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_parallel_processing_test_run1_coverage.png
staged_genetic,small_area_few_drones,1,64.56,3,5,5,0.8982443809509277,40.0,False,2025-09-05T22:28:36.650918,500,237,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_small_area_few_drones_run1_coverage.png
staged_genetic,medium_area_standard,1,60.96,13,13,15,1.2798917293548584,0.0,False,2025-09-05T22:28:38.951697,500,233,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_medium_area_standard_run1_coverage.png
staged_genetic,large_area_many_drones,1,58.84,24,30,30,1.0177206993103027,19.999999999999996,False,2025-09-05T22:28:40.962938,500,181,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_large_area_many_drones_run1_coverage.png
staged_genetic,challenging_small_radius,1,40.839999999999996,19,20,20,1.5469081401824951,5.000000000000004,False,2025-09-05T22:28:43.538425,500,113,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_challenging_small_radius_run1_coverage.png
staged_genetic,efficiency_test,1,65.0,7,11,12,0.881068229675293,36.36363636363637,False,2025-09-05T22:28:45.389135,500,320,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_efficiency_test_run1_coverage.png
staged_genetic,parallel_processing_test,1,66.24,21,24,25,0.9824986457824707,12.5,False,2025-09-05T22:28:47.833507,500,325,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_parallel_processing_test_run1_coverage.png
staged_pso,small_area_few_drones,1,64.68,4,5,5,1.4722442626953125,19.999999999999996,False,2025-09-05T22:28:50.352215,500,441,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_small_area_few_drones_run1_coverage.png
staged_pso,medium_area_standard,1,64.68,13,15,15,0.9243156909942627,13.33333333333333,False,2025-09-05T22:28:52.148752,500,293,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_medium_area_standard_run1_coverage.png
staged_pso,large_area_many_drones,1,59.28,22,30,30,0.9867782592773438,26.66666666666667,False,2025-09-05T22:28:54.341860,500,362,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_large_area_many_drones_run1_coverage.png
staged_pso,challenging_small_radius,1,47.839999999999996,19,19,20,1.5254323482513428,0.0,False,2025-09-05T22:28:56.906002,500,442,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_challenging_small_radius_run1_coverage.png
staged_pso,efficiency_test,1,86.28,11,11,12,0.8826029300689697,0.0,False,2025-09-05T22:28:58.692597,500,137,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_efficiency_test_run1_coverage.png
staged_pso,parallel_processing_test,1,45.839999999999996,15,24,25,1.0868916511535645,37.5,False,2025-09-05T22:29:01.149428,500,121,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_parallel_processing_test_run1_coverage.png
staged_sa,small_area_few_drones,1,49.84,4,5,5,1.4086618423461914,19.999999999999996,False,2025-09-05T22:29:03.617270,500,264,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_small_area_few_drones_run1_coverage.png
staged_sa,medium_area_standard,1,68.32000000000001,15,15,15,0.9442331790924072,0.0,False,2025-09-05T22:29:05.432969,500,341,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_medium_area_standard_run1_coverage.png
staged_sa,large_area_many_drones,1,68.12,24,30,30,1.0317587852478027,19.999999999999996,False,2025-09-05T22:29:07.961714,500,190,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_large_area_many_drones_run1_coverage.png
staged_sa,challenging_small_radius,1,29.880000000000003,13,19,20,1.598811149597168,31.57894736842105,False,2025-09-05T22:29:10.838183,500,98,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_challenging_small_radius_run1_coverage.png
staged_sa,efficiency_test,1,91.56,10,12,12,0.9170534610748291,16.666666666666664,False,2025-09-05T22:29:12.732927,500,303,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_efficiency_test_run1_coverage.png
staged_sa,parallel_processing_test,1,49.36,17,25,25,1.0182456970214844,31.999999999999996,False,2025-09-05T22:29:15.084443,500,183,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_parallel_processing_test_run1_coverage.png
staged_ga_sa,small_area_few_drones,1,73.16,5,5,5,1.396622896194458,0.0,False,2025-09-05T22:29:17.518671,500,176,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_small_area_few_drones_run1_coverage.png
staged_ga_sa,medium_area_standard,1,53.44,12,15,15,0.9128696918487549,19.999999999999996,False,2025-09-05T22:29:19.308267,500,359,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_medium_area_standard_run1_coverage.png
staged_ga_sa,large_area_many_drones,1,58.68,22,30,30,1.0582194328308105,26.66666666666667,False,2025-09-05T22:29:21.806897,500,465,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_large_area_many_drones_run1_coverage.png
staged_ga_sa,challenging_small_radius,1,42.08,17,19,20,1.4974279403686523,10.526315789473683,False,2025-09-05T22:29:24.325060,500,222,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_challenging_small_radius_run1_coverage.png
staged_ga_sa,efficiency_test,1,69.08,7,11,12,0.9629373550415039,36.36363636363637,False,2025-09-05T22:29:26.220711,500,363,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_efficiency_test_run1_coverage.png
staged_ga_sa,parallel_processing_test,1,68.44,24,24,25,1.0772020816802979,0.0,False,2025-09-05T22:29:28.531407,500,303,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_parallel_processing_test_run1_coverage.png
staged_gwo,small_area_few_drones,1,48.199999999999996,3,5,5,1.4252705574035645,40.0,False,2025-09-05T22:29:31.102834,500,402,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_small_area_few_drones_run1_coverage.png
staged_gwo,medium_area_standard,1,52.2,11,15,15,0.9273474216461182,26.66666666666667,False,2025-09-05T22:29:32.886225,500,172,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_medium_area_standard_run1_coverage.png
staged_gwo,large_area_many_drones,1,65.84,24,29,30,0.9991719722747803,17.24137931034483,False,2025-09-05T22:29:35.293064,500,149,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_large_area_many_drones_run1_coverage.png
staged_gwo,challenging_small_radius,1,38.68,18,19,20,1.5876789093017578,5.263157894736848,False,2025-09-05T22:29:37.994246,500,120,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_challenging_small_radius_run1_coverage.png
staged_gwo,efficiency_test,1,78.92,8,12,12,0.8703160285949707,33.333333333333336,False,2025-09-05T22:29:39.793964,500,417,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_efficiency_test_run1_coverage.png
staged_gwo,parallel_processing_test,1,59.760000000000005,19,24,25,1.1386446952819824,20.833333333333336,False,2025-09-05T22:29:42.156533,500,380,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_parallel_processing_test_run1_coverage.png
staged_mrfo,small_area_few_drones,1,56.879999999999995,3,5,5,1.3981168270111084,40.0,False,2025-09-05T22:29:44.580964,500,311,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_mrfo_small_area_few_drones_run1_coverage.png
staged_mrfo,medium_area_standard,1,54.279999999999994,12,15,15,0.913074254989624,19.999999999999996,False,2025-09-05T22:29:46.347121,500,443,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_mrfo_medium_area_standard_run1_coverage.png
staged_mrfo,large_area_many_drones,1,57.120000000000005,21,28,30,0.9988439083099365,25.0,False,2025-09-05T22:29:48.787909,500,187,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_mrfo_large_area_many_drones_run1_coverage.png
staged_mrfo,challenging_small_radius,1,35.8,15,20,20,1.4955248832702637,25.0,False,2025-09-05T22:29:51.299951,500,211,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_mrfo_challenging_small_radius_run1_coverage.png
staged_mrfo,efficiency_test,1,82.88,11,11,12,0.9369585514068604,0.0,False,2025-09-05T22:29:53.146780,500,477,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_mrfo_efficiency_test_run1_coverage.png
staged_mrfo,parallel_processing_test,1,59.08,19,25,25,0.9735538959503174,24.0,False,2025-09-05T22:29:55.613173,500,408,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_mrfo_parallel_processing_test_run1_coverage.png
standard_greedy,small_area_few_drones,2,34.239999999999995,2,5,5,1.4308733940124512,60.0,False,2025-09-05T22:29:58.070097,500,283,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_greedy_small_area_few_drones_run2_coverage.png
standard_greedy,medium_area_standard,2,59.56,12,14,15,0.926154375076294,14.28571428571429,False,2025-09-05T22:29:59.793651,500,343,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_greedy_medium_area_standard_run2_coverage.png
standard_greedy,large_area_many_drones,2,56.16,20,30,30,1.2483148574829102,33.333333333333336,False,2025-09-05T22:30:02.217224,500,489,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_greedy_large_area_many_drones_run2_coverage.png
standard_greedy,challenging_small_radius,2,26.16,12,18,20,0.9375269412994385,33.333333333333336,False,2025-09-05T22:30:04.253252,500,454,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_greedy_challenging_small_radius_run2_coverage.png
standard_greedy,efficiency_test,2,87.36,11,11,12,0.8772809505462646,0.0,False,2025-09-05T22:30:06.302551,500,160,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_greedy_efficiency_test_run2_coverage.png
standard_greedy,parallel_processing_test,2,40.839999999999996,14,24,25,1.1042461395263672,41.666666666666664,False,2025-09-05T22:30:08.698653,500,332,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_greedy_parallel_processing_test_run2_coverage.png
standard_genetic,small_area_few_drones,2,69.48,5,5,5,0.8553392887115479,0.0,False,2025-09-05T22:30:10.743412,500,359,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_genetic_small_area_few_drones_run2_coverage.png
standard_genetic,medium_area_standard,2,49.28,10,14,15,0.9141116142272949,28.57142857142857,False,2025-09-05T22:30:12.563624,500,196,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_genetic_medium_area_standard_run2_coverage.png
standard_genetic,large_area_many_drones,2,61.919999999999995,24,30,30,1.013380527496338,19.999999999999996,False,2025-09-05T22:30:14.526135,500,263,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_genetic_large_area_many_drones_run2_coverage.png
standard_genetic,challenging_small_radius,2,31.080000000000002,13,19,20,0.9463331699371338,31.57894736842105,False,2025-09-05T22:30:16.506986,500,433,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_genetic_challenging_small_radius_run2_coverage.png
standard_genetic,efficiency_test,2,81.6,9,12,12,1.2149360179901123,25.0,False,2025-09-05T22:30:18.688514,500,89,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_genetic_efficiency_test_run2_coverage.png
standard_genetic,parallel_processing_test,2,65.64,23,24,25,1.0189547538757324,4.1666666666666625,False,2025-09-05T22:30:20.784745,500,227,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_genetic_parallel_processing_test_run2_coverage.png
standard_pso,small_area_few_drones,2,62.28,3,5,5,0.8342232704162598,40.0,False,2025-09-05T22:30:22.934417,500,358,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_pso_small_area_few_drones_run2_coverage.png
standard_pso,medium_area_standard,2,50.72,10,14,15,1.1728932857513428,28.57142857142857,False,2025-09-05T22:30:25.039994,500,207,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_pso_medium_area_standard_run2_coverage.png
standard_pso,large_area_many_drones,2,48.36,19,29,30,0.9821443557739258,34.48275862068966,False,2025-09-05T22:30:26.920104,500,438,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_pso_large_area_many_drones_run2_coverage.png
standard_pso,challenging_small_radius,2,43.32,18,20,20,1.305542230606079,9.999999999999998,False,2025-09-05T22:30:29.189300,500,65,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_pso_challenging_small_radius_run2_coverage.png
standard_pso,efficiency_test,2,74.96000000000001,9,12,12,0.8820037841796875,25.0,False,2025-09-05T22:30:31.035988,500,260,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_pso_efficiency_test_run2_coverage.png
standard_pso,parallel_processing_test,2,65.12,24,25,25,1.0726773738861084,4.0000000000000036,False,2025-09-05T22:30:33.292705,500,198,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_pso_parallel_processing_test_run2_coverage.png
standard_sa,small_area_few_drones,2,24.240000000000002,1,4,5,1.39235520362854,75.0,False,2025-09-05T22:30:35.859618,500,149,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_sa_small_area_few_drones_run2_coverage.png
standard_sa,medium_area_standard,2,28.64,6,15,15,0.883652925491333,60.0,False,2025-09-05T22:30:37.486920,500,50,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_sa_medium_area_standard_run2_coverage.png
standard_sa,large_area_many_drones,2,47.44,17,30,30,1.0186264514923096,43.333333333333336,False,2025-09-05T22:30:39.618173,500,243,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_sa_large_area_many_drones_run2_coverage.png
standard_sa,challenging_small_radius,2,22.400000000000002,9,20,20,1.188901424407959,55.00000000000001,False,2025-09-05T22:30:41.779553,500,364,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_sa_challenging_small_radius_run2_coverage.png
standard_sa,efficiency_test,2,82.92,10,12,12,0.873511791229248,16.666666666666664,False,2025-09-05T22:30:43.788857,500,404,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_sa_efficiency_test_run2_coverage.png
