algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped
standard_pso,challenging_small_radius,1,34.48,13,18,20,4.85299825668335,27.77777777777778,False,2025-09-04T00:00:04.365909,500,454,95,0.5,50,False,False
standard_pso,efficiency_test,1,66.88,6,10,12,1.849553108215332,40.0,False,2025-09-04T00:00:06.216463,500,480,95,0.5,50,False,False
standard_pso,parallel_processing_test,1,58.08,18,25,25,5.359121084213257,28.000000000000004,False,2025-09-04T00:00:11.575584,500,152,95,0.5,50,True,False
standard_sa,small_area_few_drones,1,78.92,5,5,5,1.591402292251587,0.0,False,2025-09-04T00:00:13.167987,500,301,95,0.5,50,True,False
standard_sa,medium_area_standard,1,43.36,8,12,15,3.2999119758605957,33.333333333333336,False,2025-09-04T00:00:16.467899,500,438,95,0.5,50,False,False
standard_sa,large_area_many_drones,1,61.040000000000006,22,30,30,6.403962135314941,26.66666666666667,False,2025-09-04T00:00:22.889450,500,335,95,0.5,50,True,False
standard_sa,challenging_small_radius,1,32.72,14,20,20,6.335789680480957,30.000000000000004,False,2025-09-04T00:00:29.226239,500,469,95,0.5,50,False,False
standard_sa,efficiency_test,1,80.52,10,11,12,2.296525239944458,9.090909090909093,False,2025-09-04T00:00:31.522765,500,158,95,0.5,50,True,False
standard_sa,parallel_processing_test,1,55.120000000000005,20,25,25,5.543273448944092,19.999999999999996,False,2025-09-04T00:00:37.067868,500,312,95,0.5,50,True,False
standard_ga_sa,small_area_few_drones,1,41.760000000000005,2,5,5,1.0326757431030273,60.0,False,2025-09-04T00:00:38.100543,500,421,95,0.5,50,False,False
standard_ga_sa,medium_area_standard,1,51.88,9,15,15,2.9367787837982178,40.0,False,2025-09-04T00:00:41.038340,500,268,95,0.5,50,True,False
standard_ga_sa,large_area_many_drones,1,52.68000000000001,19,30,30,9.006231784820557,36.66666666666667,False,2025-09-04T00:00:50.044572,500,425,95,0.5,50,False,False
standard_ga_sa,challenging_small_radius,1,42.24,18,20,20,5.995976209640503,9.999999999999998,False,2025-09-04T00:00:56.040548,500,62,95,0.5,50,True,False
standard_ga_sa,efficiency_test,1,74.56,11,11,12,2.8992702960968018,0.0,False,2025-09-04T00:00:58.940818,500,193,95,0.5,50,True,False
standard_ga_sa,parallel_processing_test,1,56.120000000000005,18,25,25,5.1443188190460205,28.000000000000004,False,2025-09-04T00:01:04.086135,500,446,95,0.5,50,False,False
standard_gwo,small_area_few_drones,1,70.56,4,5,5,1.396435260772705,19.999999999999996,False,2025-09-04T00:01:05.484572,500,157,95,0.5,50,True,False
standard_gwo,medium_area_standard,1,48.92,10,15,15,3.43819522857666,33.333333333333336,False,2025-09-04T00:01:08.922767,500,196,95,0.5,50,True,False
standard_gwo,large_area_many_drones,1,60.440000000000005,23,29,30,6.1253509521484375,20.68965517241379,False,2025-09-04T00:01:15.048117,500,78,95,0.5,50,True,False
standard_gwo,challenging_small_radius,1,32.6,13,20,20,4.582635879516602,35.0,False,2025-09-04T00:01:19.631754,500,145,95,0.5,50,True,False
standard_gwo,efficiency_test,1,87.83999999999999,11,11,12,2.5432097911834717,0.0,False,2025-09-04T00:01:22.176971,500,319,95,0.5,50,True,False
standard_gwo,parallel_processing_test,1,56.32,19,25,25,6.966475248336792,24.0,False,2025-09-04T00:01:29.143447,500,486,95,0.5,50,False,False
standard_mrfo,small_area_few_drones,1,57.76,3,3,5,1.212357997894287,0.0,False,2025-09-04T00:01:30.356804,500,266,95,0.5,50,True,False
standard_mrfo,medium_area_standard,1,60.8,14,14,15,3.887861490249634,0.0,False,2025-09-04T00:01:34.244666,500,320,95,0.5,50,True,False
standard_mrfo,large_area_many_drones,1,51.959999999999994,21,30,30,6.087515592575073,30.000000000000004,False,2025-09-04T00:01:40.333180,500,485,95,0.5,50,False,False
standard_mrfo,challenging_small_radius,1,34.56,14,19,20,4.8051698207855225,26.315789473684216,False,2025-09-04T00:01:45.142857,500,171,95,0.5,50,True,False
standard_mrfo,efficiency_test,1,69.72,9,12,12,2.535862922668457,25.0,False,2025-09-04T00:01:47.694322,500,94,95,0.5,50,True,False
standard_mrfo,parallel_processing_test,1,67.12,25,25,25,8.573213577270508,0.0,False,2025-09-04T00:01:56.268535,500,138,95,0.5,50,True,False
staged_greedy,small_area_few_drones,1,69.24,4,5,5,2.5658211708068848,19.999999999999996,False,2025-09-04T00:01:58.836360,500,458,95,0.5,50,False,False
staged_greedy,medium_area_standard,1,64.96,15,15,15,4.048352479934692,0.0,False,2025-09-04T00:02:02.885714,500,211,95,0.5,50,True,False
staged_greedy,large_area_many_drones,1,69.44,26,30,30,6.201350450515747,13.33333333333333,False,2025-09-04T00:02:09.088071,500,260,95,0.5,50,True,False
staged_greedy,challenging_small_radius,1,40.0,17,20,20,5.518813371658325,15.000000000000002,False,2025-09-04T00:02:14.607885,500,178,95,0.5,50,True,False
staged_greedy,efficiency_test,1,84.84,8,11,12,1.999983549118042,27.27272727272727,False,2025-09-04T00:02:16.607869,500,315,95,0.5,50,True,False
staged_greedy,parallel_processing_test,1,52.080000000000005,22,25,25,10.560060501098633,12.0,False,2025-09-04T00:02:27.167929,500,382,95,0.5,50,True,False
staged_genetic,small_area_few_drones,1,38.0,3,5,5,1.3498260974884033,40.0,False,2025-09-04T00:02:28.517755,500,226,95,0.5,50,True,False
staged_genetic,medium_area_standard,1,45.2,8,14,15,2.7453675270080566,42.85714285714286,False,2025-09-04T00:02:31.263123,500,138,95,0.5,50,True,False
staged_genetic,large_area_many_drones,1,68.84,29,29,30,7.567466735839844,0.0,False,2025-09-04T00:02:38.832730,500,388,95,0.5,50,True,False
staged_genetic,challenging_small_radius,1,46.48,20,20,20,6.017292499542236,0.0,False,2025-09-04T00:02:44.850023,500,130,95,0.5,50,True,False
staged_genetic,efficiency_test,1,71.32,8,12,12,2.2600791454315186,33.333333333333336,False,2025-09-04T00:02:47.113105,500,428,95,0.5,50,False,False
staged_genetic,parallel_processing_test,1,54.879999999999995,19,23,25,5.740454435348511,17.391304347826086,False,2025-09-04T00:02:52.853559,500,482,95,0.5,50,False,False
staged_pso,small_area_few_drones,1,43.24,3,5,5,1.2172966003417969,40.0,False,2025-09-04T00:02:54.072855,500,155,95,0.5,50,True,False
staged_pso,medium_area_standard,1,59.4,13,15,15,4.014201879501343,13.33333333333333,False,2025-09-04T00:02:58.092063,500,385,95,0.5,50,True,False
staged_pso,large_area_many_drones,1,57.879999999999995,23,29,30,6.557126522064209,20.68965517241379,False,2025-09-04T00:03:04.651191,500,203,95,0.5,50,True,False
staged_pso,challenging_small_radius,1,43.919999999999995,17,20,20,5.375639915466309,15.000000000000002,False,2025-09-04T00:03:10.027832,500,255,95,0.5,50,True,False
staged_pso,efficiency_test,1,74.16,9,11,12,2.314661979675293,18.181818181818176,False,2025-09-04T00:03:12.347847,500,224,95,0.5,50,True,False
staged_pso,parallel_processing_test,1,63.36000000000001,23,25,25,5.83971905708313,7.9999999999999964,False,2025-09-04T00:03:18.188568,500,488,95,0.5,50,False,False
staged_sa,small_area_few_drones,1,81.24,5,5,5,1.728794813156128,0.0,False,2025-09-04T00:03:19.928359,500,119,95,0.5,50,True,False
staged_sa,medium_area_standard,1,49.88,10,13,15,3.4367971420288086,23.076923076923073,False,2025-09-04T00:03:23.367154,500,476,95,0.5,50,False,False
staged_sa,large_area_many_drones,1,65.8,27,30,30,8.228601694107056,9.999999999999998,False,2025-09-04T00:03:31.596756,500,375,95,0.5,50,True,False
staged_sa,challenging_small_radius,1,30.28,12,20,20,4.345345497131348,40.0,False,2025-09-04T00:03:35.943097,500,106,95,0.5,50,True,False
staged_sa,efficiency_test,1,76.68,9,12,12,2.296649932861328,25.0,False,2025-09-04T00:03:38.239747,500,311,95,0.5,50,True,False
staged_sa,parallel_processing_test,1,52.72,18,24,25,5.192925930023193,25.0,False,2025-09-04T00:03:43.433672,500,304,95,0.5,50,True,False
staged_ga_sa,small_area_few_drones,1,74.52,5,5,5,1.4636995792388916,0.0,False,2025-09-04T00:03:44.898373,500,218,95,0.5,50,True,False
staged_ga_sa,medium_area_standard,1,69.28,13,15,15,3.4491231441497803,13.33333333333333,False,2025-09-04T00:03:48.348497,500,227,95,0.5,50,True,False
staged_ga_sa,large_area_many_drones,1,62.72,30,30,30,8.506552696228027,0.0,False,2025-09-04T00:03:56.856049,500,89,95,0.5,50,True,False
staged_ga_sa,challenging_small_radius,1,32.76,16,20,20,5.583494424819946,19.999999999999996,False,2025-09-04T00:04:02.440544,500,292,95,0.5,50,True,False
staged_ga_sa,efficiency_test,1,74.44,10,11,12,4.465805768966675,9.090909090909093,False,2025-09-04T00:04:06.906350,500,79,95,0.5,50,True,False
staged_ga_sa,parallel_processing_test,1,51.959999999999994,17,25,25,7.15887713432312,31.999999999999996,False,2025-09-04T00:04:14.071755,500,413,95,0.5,50,False,False
staged_gwo,small_area_few_drones,1,62.0,4,4,5,2.0528934001922607,0.0,False,2025-09-04T00:04:16.125648,500,491,95,0.5,50,False,False
staged_gwo,medium_area_standard,1,47.199999999999996,11,15,15,5.818525552749634,26.66666666666667,False,2025-09-04T00:04:21.945174,500,77,95,0.5,50,True,False
staged_gwo,large_area_many_drones,1,64.56,30,30,30,8.407001495361328,0.0,False,2025-09-04T00:04:30.356174,500,74,95,0.5,50,True,False
staged_gwo,challenging_small_radius,1,45.48,19,19,20,5.088834524154663,0.0,False,2025-09-04T00:04:35.446010,500,291,95,0.5,50,True,False
staged_gwo,efficiency_test,1,72.76,8,12,12,1.8102970123291016,33.333333333333336,False,2025-09-04T00:04:37.257310,500,68,95,0.5,50,True,False
staged_gwo,parallel_processing_test,1,65.64,24,24,25,5.0759711265563965,0.0,False,2025-09-04T00:04:42.334283,500,213,95,0.5,50,True,False
staged_mrfo,small_area_few_drones,1,92.88,5,5,5,1.223562479019165,0.0,True,2025-09-04T00:04:43.558958,500,305,95,0.5,50,True,False
staged_mrfo,medium_area_standard,1,60.440000000000005,14,14,15,3.1889455318450928,0.0,False,2025-09-04T00:04:46.748905,500,412,95,0.5,50,False,False
staged_mrfo,large_area_many_drones,1,61.0,26,27,30,5.836504220962524,3.703703703703709,False,2025-09-04T00:04:52.603531,500,399,95,0.5,50,True,False
staged_mrfo,challenging_small_radius,1,36.76,17,20,20,4.67724084854126,15.000000000000002,False,2025-09-04T00:04:57.280772,500,280,95,0.5,50,True,False
staged_mrfo,efficiency_test,1,69.48,11,12,12,2.319378137588501,8.333333333333337,False,2025-09-04T00:04:59.601151,500,143,95,0.5,50,True,False
staged_mrfo,parallel_processing_test,1,50.92,18,24,25,4.513720273971558,25.0,False,2025-09-04T00:05:04.115873,500,62,95,0.5,50,True,False
standard_greedy,small_area_few_drones,2,84.84,4,5,5,1.067556381225586,19.999999999999996,False,2025-09-04T00:05:05.184430,500,403,95,0.5,50,False,False
standard_greedy,medium_area_standard,2,46.36,9,14,15,2.6072444915771484,35.71428571428571,False,2025-09-04T00:05:07.792782,500,313,95,0.5,50,True,False
standard_greedy,large_area_many_drones,2,51.28,19,30,30,5.600611925125122,36.66666666666667,False,2025-09-04T00:05:13.394395,500,57,95,0.5,50,True,False
standard_greedy,challenging_small_radius,2,24.44,11,19,20,3.4089534282684326,42.10526315789473,False,2025-09-04T00:05:16.804346,500,301,95,0.5,50,True,False
standard_greedy,efficiency_test,2,81.96,11,11,12,1.9911394119262695,0.0,False,2025-09-04T00:05:18.795486,500,303,95,0.5,50,True,False
standard_greedy,parallel_processing_test,2,58.199999999999996,20,25,25,4.7823426723480225,19.999999999999996,False,2025-09-04T00:05:23.578830,500,200,95,0.5,50,True,False
standard_genetic,small_area_few_drones,2,59.88,3,5,5,1.7986469268798828,40.0,False,2025-09-04T00:05:25.377476,500,441,95,0.5,50,False,False
standard_genetic,medium_area_standard,2,59.84,14,14,15,3.8380496501922607,0.0,False,2025-09-04T00:05:29.216527,500,493,95,0.5,50,False,False
standard_genetic,large_area_many_drones,2,55.96,19,29,30,4.492998361587524,34.48275862068966,False,2025-09-04T00:05:33.710523,500,486,95,0.5,50,False,False
standard_genetic,challenging_small_radius,2,40.04,20,20,20,5.21311616897583,0.0,False,2025-09-04T00:05:38.924748,500,147,95,0.5,50,True,False
standard_genetic,efficiency_test,2,64.92,7,10,12,1.647038221359253,30.000000000000004,False,2025-09-04T00:05:40.572780,500,233,95,0.5,50,True,False
standard_genetic,parallel_processing_test,2,47.56,15,24,25,3.8412768840789795,37.5,False,2025-09-04T00:05:44.415058,500,188,95,0.5,50,True,False
standard_pso,small_area_few_drones,2,24.52,1,3,5,0.562535285949707,66.66666666666667,False,2025-09-04T00:05:44.979594,500,79,95,0.5,50,True,False
standard_pso,medium_area_standard,2,49.519999999999996,10,14,15,2.6916344165802,28.57142857142857,False,2025-09-04T00:05:47.671228,500,367,95,0.5,50,True,False
standard_pso,large_area_many_drones,2,63.12,23,30,30,5.119971752166748,23.33333333333333,False,2025-09-04T00:05:52.793320,500,484,95,0.5,50,False,False
standard_pso,challenging_small_radius,2,34.0,13,19,20,3.965421199798584,31.57894736842105,False,2025-09-04T00:05:56.758741,500,274,95,0.5,50,True,False
standard_pso,efficiency_test,2,71.32,11,11,12,2.4066576957702637,0.0,False,2025-09-04T00:05:59.186532,500,430,95,0.5,50,False,False
standard_pso,parallel_processing_test,2,67.12,24,25,25,5.3924055099487305,4.0000000000000036,False,2025-09-04T00:06:04.579943,500,235,95,0.5,50,True,False
standard_sa,small_area_few_drones,2,52.76,3,5,5,0.9998335838317871,40.0,False,2025-09-04T00:06:05.581778,500,277,95,0.5,50,True,False
standard_sa,medium_area_standard,2,42.52,7,14,15,2.13681697845459,50.0,False,2025-09-04T00:06:07.718595,500,120,95,0.5,50,True,False
standard_sa,large_area_many_drones,2,59.919999999999995,22,30,30,5.051342964172363,26.66666666666667,False,2025-09-04T00:06:12.771940,500,359,95,0.5,50,True,False
standard_sa,challenging_small_radius,2,45.879999999999995,20,20,20,5.714867353439331,0.0,False,2025-09-04T00:06:18.487911,500,270,95,0.5,50,True,False
standard_sa,efficiency_test,2,79.0,10,12,12,2.0288374423980713,16.666666666666664,False,2025-09-04T00:06:20.517751,500,144,95,0.5,50,True,False
standard_sa,parallel_processing_test,2,60.480000000000004,23,25,25,6.256261110305786,7.9999999999999964,False,2025-09-04T00:06:26.775015,500,104,95,0.5,50,True,False
standard_ga_sa,small_area_few_drones,2,75.36,5,5,5,1.2989137172698975,0.0,False,2025-09-04T00:06:28.074928,500,431,95,0.5,50,False,False
standard_ga_sa,medium_area_standard,2,44.6,8,15,15,2.3789219856262207,46.666666666666664,False,2025-09-04T00:06:30.454850,500,122,95,0.5,50,True,False
standard_ga_sa,large_area_many_drones,2,67.44,30,30,30,6.098242998123169,0.0,False,2025-09-04T00:06:36.554098,500,159,95,0.5,50,True,False
standard_ga_sa,challenging_small_radius,2,39.160000000000004,18,19,20,4.99083685874939,5.263157894736848,False,2025-09-04T00:06:41.546936,500,238,95,0.5,50,True,False
standard_ga_sa,efficiency_test,2,60.24,6,12,12,1.6537437438964844,50.0,False,2025-09-04T00:06:43.201995,500,424,95,0.5,50,False,False
standard_ga_sa,parallel_processing_test,2,53.480000000000004,17,24,25,4.170943975448608,29.166666666666664,False,2025-09-04T00:06:47.373942,500,401,95,0.5,50,False,False
standard_gwo,small_area_few_drones,2,80.08,5,5,5,1.1934185028076172,0.0,False,2025-09-04T00:06:48.568362,500,467,95,0.5,50,False,False
standard_gwo,medium_area_standard,2,55.2,11,15,15,2.7787535190582275,26.66666666666667,False,2025-09-04T00:06:51.348116,500,330,95,0.5,50,True,False
standard_gwo,large_area_many_drones,2,57.64,22,29,30,5.248016595840454,24.13793103448276,False,2025-09-04T00:06:56.596133,500,273,95,0.5,50,True,False
standard_gwo,challenging_small_radius,2,30.84,12,20,20,3.589224338531494,40.0,False,2025-09-04T00:07:00.186353,500,337,95,0.5,50,True,False
standard_gwo,efficiency_test,2,74.64,10,12,12,2.1030893325805664,16.666666666666664,False,2025-09-04T00:07:02.291443,500,278,95,0.5,50,True,False
standard_gwo,parallel_processing_test,2,73.8,25,25,25,5.307935476303101,0.0,False,2025-09-04T00:07:07.599378,500,268,95,0.5,50,True,False
standard_mrfo,small_area_few_drones,2,69.32000000000001,5,5,5,1.5218048095703125,0.0,False,2025-09-04T00:07:09.146301,500,102,95,0.5,50,True,False
standard_mrfo,medium_area_standard,2,61.72,12,15,15,2.986917495727539,19.999999999999996,False,2025-09-04T00:07:12.136324,500,180,95,0.5,50,True,False
standard_mrfo,large_area_many_drones,2,70.24000000000001,29,30,30,5.8518407344818115,3.3333333333333326,False,2025-09-04T00:07:17.989165,500,441,95,0.5,50,False,False
standard_mrfo,challenging_small_radius,2,23.72,9,18,20,3.0220284461975098,50.0,False,2025-09-04T00:07:21.012195,500,125,95,0.5,50,True,False
standard_mrfo,efficiency_test,2,89.52,12,12,12,2.3272995948791504,0.0,False,2025-09-04T00:07:23.340501,500,319,95,0.5,50,True,False
standard_mrfo,parallel_processing_test,2,55.720000000000006,17,24,25,5.493362665176392,29.166666666666664,False,2025-09-04T00:07:28.834863,500,496,95,0.5,50,False,False
staged_greedy,small_area_few_drones,2,77.2,5,5,5,1.2932460308074951,0.0,False,2025-09-04T00:07:30.129228,500,292,95,0.5,50,True,False
staged_greedy,medium_area_standard,2,68.44,15,15,15,3.355916738510132,0.0,False,2025-09-04T00:07:33.486145,500,186,95,0.5,50,True,False
staged_greedy,large_area_many_drones,2,62.480000000000004,21,28,30,4.754956483840942,25.0,False,2025-09-04T00:07:38.243103,500,72,95,0.5,50,True,False
staged_greedy,challenging_small_radius,2,39.36,19,19,20,5.3141350746154785,0.0,False,2025-09-04T00:07:43.559239,500,56,95,0.5,50,True,False
staged_greedy,efficiency_test,2,85.04,12,12,12,2.1506409645080566,0.0,False,2025-09-04T00:07:45.711059,500,431,95,0.5,50,False,False
staged_greedy,parallel_processing_test,2,62.32,25,25,25,5.209705591201782,0.0,False,2025-09-04T00:07:50.920765,500,90,95,0.5,50,True,False
staged_genetic,small_area_few_drones,2,68.28,4,5,5,1.2730903625488281,19.999999999999996,False,2025-09-04T00:07:52.194857,500,199,95,0.5,50,True,False
staged_genetic,medium_area_standard,2,54.84,12,14,15,2.9516477584838867,14.28571428571429,False,2025-09-04T00:07:55.147503,500,471,95,0.5,50,False,False
staged_genetic,large_area_many_drones,2,69.92,24,30,30,4.931379556655884,19.999999999999996,False,2025-09-04T00:08:00.079885,500,269,95,0.5,50,True,False
staged_genetic,challenging_small_radius,2,37.12,15,19,20,4.237033843994141,21.052631578947366,False,2025-09-04T00:08:04.316919,500,107,95,0.5,50,True,False
staged_genetic,efficiency_test,2,73.8,11,12,12,2.312664747238159,8.333333333333337,False,2025-09-04T00:08:06.631584,500,479,95,0.5,50,False,False
staged_genetic,parallel_processing_test,2,60.0,20,25,25,4.592082977294922,19.999999999999996,False,2025-09-04T00:08:11.224668,500,264,95,0.5,50,True,False
staged_pso,small_area_few_drones,2,51.64,5,5,5,1.4576783180236816,0.0,False,2025-09-04T00:08:12.683347,500,394,95,0.5,50,True,False
staged_pso,medium_area_standard,2,67.0,13,15,15,3.2279059886932373,13.33333333333333,False,2025-09-04T00:08:15.913596,500,487,95,0.5,50,False,False
staged_pso,large_area_many_drones,2,55.44,20,30,30,4.890535116195679,33.333333333333336,False,2025-09-04T00:08:20.825258,500,230,95,0.5,50,True,False
staged_pso,challenging_small_radius,2,36.68,17,19,20,6.534914970397949,10.526315789473683,False,2025-09-04T00:08:27.361172,500,188,95,0.5,50,True,False
staged_pso,efficiency_test,2,81.67999999999999,12,12,12,2.2813868522644043,0.0,False,2025-09-04T00:08:29.644561,500,462,95,0.5,50,False,False
staged_pso,parallel_processing_test,2,68.16,25,25,25,6.67184042930603,0.0,False,2025-09-04T00:08:36.316401,500,424,95,0.5,50,False,False
staged_sa,small_area_few_drones,2,72.52,4,5,5,1.2148211002349854,19.999999999999996,False,2025-09-04T00:08:37.531222,500,113,95,0.5,50,True,False
staged_sa,medium_area_standard,2,44.440000000000005,10,14,15,2.7157516479492188,28.57142857142857,False,2025-09-04T00:08:40.247975,500,280,95,0.5,50,True,False
staged_sa,large_area_many_drones,2,68.92,29,29,30,5.869328737258911,0.0,False,2025-09-04T00:08:46.118307,500,486,95,0.5,50,False,False
staged_sa,challenging_small_radius,2,36.76,15,19,20,4.494428873062134,21.052631578947366,False,2025-09-04T00:08:50.613735,500,450,95,0.5,50,False,False
staged_sa,efficiency_test,2,70.96000000000001,7,12,12,1.908299207687378,41.666666666666664,False,2025-09-04T00:08:52.524034,500,383,95,0.5,50,True,False
staged_sa,parallel_processing_test,2,54.64,20,25,25,5.172563791275024,19.999999999999996,False,2025-09-04T00:08:57.696597,500,333,95,0.5,50,True,False
staged_ga_sa,small_area_few_drones,2,68.84,5,5,5,1.288463830947876,0.0,False,2025-09-04T00:08:58.986175,500,213,95,0.5,50,True,False
staged_ga_sa,medium_area_standard,2,64.16,15,15,15,3.400949716567993,0.0,False,2025-09-04T00:09:02.388127,500,449,95,0.5,50,False,False
staged_ga_sa,large_area_many_drones,2,74.92,30,30,30,5.679957866668701,0.0,False,2025-09-04T00:09:08.068085,500,362,95,0.5,50,True,False
staged_ga_sa,challenging_small_radius,2,36.44,16,18,20,4.618912696838379,11.111111111111116,False,2025-09-04T00:09:12.686997,500,149,95,0.5,50,True,False
staged_ga_sa,efficiency_test,2,81.52000000000001,9,10,12,1.8567919731140137,9.999999999999998,False,2025-09-04T00:09:14.543789,500,455,95,0.5,50,False,False
staged_ga_sa,parallel_processing_test,2,68.64,24,24,25,4.990078687667847,0.0,False,2025-09-04T00:09:19.534867,500,319,95,0.5,50,True,False
staged_gwo,small_area_few_drones,2,78.2,5,5,5,1.1501214504241943,0.0,False,2025-09-04T00:09:20.686298,500,278,95,0.5,50,True,False
staged_gwo,medium_area_standard,2,66.88,13,14,15,3.5142805576324463,7.14285714285714,False,2025-09-04T00:09:24.201580,500,70,95,0.5,50,True,False
staged_gwo,large_area_many_drones,2,58.8,23,29,30,7.410632371902466,20.68965517241379,False,2025-09-04T00:09:31.612213,500,299,95,0.5,50,True,False
staged_gwo,challenging_small_radius,2,45.48,20,20,20,5.564150333404541,0.0,False,2025-09-04T00:09:37.180371,500,376,95,0.5,50,True,False
