algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
standard_ga_sa,efficiency_test,1,80.36,7,12,12,0.8986399173736572,41.666666666666664,False,2025-09-06T10:01:24.683823,500,259,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_ga_sa_efficiency_test_run1_coverage.png
standard_ga_sa,parallel_processing_test,1,63.72,22,23,25,1.8613085746765137,4.347826086956519,False,2025-09-06T10:01:27.558367,500,89,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_ga_sa_parallel_processing_test_run1_coverage.png
standard_gwo,small_area_few_drones,1,66.52,3,5,5,1.4164400100708008,40.0,False,2025-09-06T10:01:30.386927,500,74,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_gwo_small_area_few_drones_run1_coverage.png
standard_gwo,medium_area_standard,1,48.44,8,15,15,0.9303543567657471,46.666666666666664,False,2025-09-06T10:01:32.222217,500,183,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_gwo_medium_area_standard_run1_coverage.png
standard_gwo,large_area_many_drones,1,56.08,20,29,30,1.105182409286499,31.034482758620683,False,2025-09-06T10:01:35.084699,500,172,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_gwo_large_area_many_drones_run1_coverage.png
standard_gwo,challenging_small_radius,1,33.72,14,19,20,0.9800930023193359,26.315789473684216,False,2025-09-06T10:01:37.488106,500,437,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_gwo_challenging_small_radius_run1_coverage.png
standard_gwo,efficiency_test,1,82.56,10,10,12,1.3627688884735107,0.0,False,2025-09-06T10:01:39.817616,500,98,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_gwo_efficiency_test_run1_coverage.png
standard_gwo,parallel_processing_test,1,48.76,16,24,25,0.9882571697235107,33.333333333333336,False,2025-09-06T10:01:42.257627,500,119,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_gwo_parallel_processing_test_run1_coverage.png
standard_mrfo,small_area_few_drones,1,59.88,3,5,5,0.8777401447296143,40.0,False,2025-09-06T10:01:44.596244,500,136,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_mrfo_small_area_few_drones_run1_coverage.png
standard_mrfo,medium_area_standard,1,68.92,14,15,15,0.9438481330871582,6.666666666666665,False,2025-09-06T10:01:46.441889,500,158,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_mrfo_medium_area_standard_run1_coverage.png
standard_mrfo,large_area_many_drones,1,49.68,19,30,30,1.0616326332092285,36.66666666666667,False,2025-09-06T10:01:49.313665,500,407,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_mrfo_large_area_many_drones_run1_coverage.png
standard_mrfo,challenging_small_radius,1,41.120000000000005,19,19,20,1.209021806716919,0.0,False,2025-09-06T10:01:52.011860,500,430,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_mrfo_challenging_small_radius_run1_coverage.png
standard_mrfo,efficiency_test,1,88.88000000000001,8,11,12,1.799445629119873,27.27272727272727,False,2025-09-06T10:01:54.916854,500,150,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_mrfo_efficiency_test_run1_coverage.png
standard_mrfo,parallel_processing_test,1,42.120000000000005,13,24,25,0.9625515937805176,45.833333333333336,False,2025-09-06T10:01:56.900389,500,329,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_mrfo_parallel_processing_test_run1_coverage.png
staged_greedy,small_area_few_drones,1,70.76,4,5,5,0.9331445693969727,19.999999999999996,False,2025-09-06T10:01:59.499342,500,174,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_greedy_small_area_few_drones_run1_coverage.png
staged_greedy,medium_area_standard,1,55.92,14,15,15,2.4406440258026123,6.666666666666665,False,2025-09-06T10:02:02.984116,500,161,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_greedy_medium_area_standard_run1_coverage.png
staged_greedy,large_area_many_drones,1,69.72,28,28,30,1.6630859375,0.0,False,2025-09-06T10:02:05.695950,500,96,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_greedy_large_area_many_drones_run1_coverage.png
staged_greedy,challenging_small_radius,1,37.2,17,19,20,1.0353026390075684,10.526315789473683,False,2025-09-06T10:02:07.833240,500,408,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_greedy_challenging_small_radius_run1_coverage.png
staged_greedy,efficiency_test,1,78.16,12,12,12,1.8579070568084717,0.0,False,2025-09-06T10:02:10.739299,500,372,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_greedy_efficiency_test_run1_coverage.png
staged_greedy,parallel_processing_test,1,68.64,22,24,25,1.1482796669006348,8.333333333333337,False,2025-09-06T10:02:13.145366,500,67,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_greedy_parallel_processing_test_run1_coverage.png
staged_genetic,small_area_few_drones,1,54.32,3,5,5,0.8977096080780029,40.0,False,2025-09-06T10:02:16.160966,500,423,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_genetic_small_area_few_drones_run1_coverage.png
staged_genetic,medium_area_standard,1,58.4,13,15,15,1.4728350639343262,13.33333333333333,False,2025-09-06T10:02:19.758211,500,330,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_genetic_medium_area_standard_run1_coverage.png
staged_genetic,large_area_many_drones,1,64.28,23,30,30,1.0752880573272705,23.33333333333333,False,2025-09-06T10:02:22.957040,500,127,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_genetic_large_area_many_drones_run1_coverage.png
staged_genetic,challenging_small_radius,1,36.24,16,20,20,2.0485033988952637,19.999999999999996,False,2025-09-06T10:02:26.250532,500,390,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_genetic_challenging_small_radius_run1_coverage.png
staged_genetic,efficiency_test,1,67.67999999999999,10,12,12,1.3640837669372559,16.666666666666664,False,2025-09-06T10:02:28.650806,500,74,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_genetic_efficiency_test_run1_coverage.png
staged_genetic,parallel_processing_test,1,53.52,17,24,25,1.0222158432006836,29.166666666666664,False,2025-09-06T10:02:31.430382,500,445,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_genetic_parallel_processing_test_run1_coverage.png
staged_pso,small_area_few_drones,1,71.28,5,5,5,0.9001445770263672,0.0,False,2025-09-06T10:02:33.808061,500,416,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_pso_small_area_few_drones_run1_coverage.png
staged_pso,medium_area_standard,1,58.040000000000006,12,15,15,1.3087093830108643,19.999999999999996,False,2025-09-06T10:02:36.095033,500,156,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_pso_medium_area_standard_run1_coverage.png
staged_pso,large_area_many_drones,1,65.24,27,30,30,1.3214292526245117,9.999999999999998,False,2025-09-06T10:02:38.598943,500,71,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_pso_large_area_many_drones_run1_coverage.png
staged_pso,challenging_small_radius,1,34.239999999999995,13,18,20,1.3295562267303467,27.77777777777778,False,2025-09-06T10:02:42.129879,500,395,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_pso_challenging_small_radius_run1_coverage.png
staged_pso,efficiency_test,1,76.72,10,11,12,1.076775074005127,9.090909090909093,False,2025-09-06T10:02:44.892476,500,484,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_pso_efficiency_test_run1_coverage.png
staged_pso,parallel_processing_test,1,65.52,19,25,25,2.1517298221588135,24.0,False,2025-09-06T10:02:48.323887,500,338,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_pso_parallel_processing_test_run1_coverage.png
staged_sa,small_area_few_drones,1,66.0,3,5,5,2.3654680252075195,40.0,False,2025-09-06T10:02:51.885916,500,495,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_sa_small_area_few_drones_run1_coverage.png
staged_sa,medium_area_standard,1,35.44,9,15,15,1.6759378910064697,40.0,False,2025-09-06T10:02:54.563161,500,131,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_sa_medium_area_standard_run1_coverage.png
staged_sa,large_area_many_drones,1,63.160000000000004,23,30,30,1.1456248760223389,23.33333333333333,False,2025-09-06T10:02:57.264694,500,454,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_sa_large_area_many_drones_run1_coverage.png
staged_sa,challenging_small_radius,1,43.919999999999995,17,20,20,1.1000502109527588,15.000000000000002,False,2025-09-06T10:03:00.521957,500,78,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_sa_challenging_small_radius_run1_coverage.png
staged_sa,efficiency_test,1,83.48,10,12,12,1.0048449039459229,16.666666666666664,False,2025-09-06T10:03:03.167832,500,66,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_sa_efficiency_test_run1_coverage.png
staged_sa,parallel_processing_test,1,60.760000000000005,23,25,25,2.4918100833892822,7.9999999999999964,False,2025-09-06T10:03:06.795167,500,376,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_sa_parallel_processing_test_run1_coverage.png
staged_ga_sa,small_area_few_drones,1,77.56,5,5,5,2.217616081237793,0.0,False,2025-09-06T10:03:10.404866,500,51,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_ga_sa_small_area_few_drones_run1_coverage.png
staged_ga_sa,medium_area_standard,1,67.44,13,15,15,1.818812370300293,13.33333333333333,False,2025-09-06T10:03:13.236462,500,203,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_ga_sa_medium_area_standard_run1_coverage.png
staged_ga_sa,large_area_many_drones,1,56.36,20,29,30,1.0875623226165771,31.034482758620683,False,2025-09-06T10:03:15.615168,500,431,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_ga_sa_large_area_many_drones_run1_coverage.png
staged_ga_sa,challenging_small_radius,1,34.12,14,19,20,2.5634708404541016,26.315789473684216,False,2025-09-06T10:03:19.356232,500,442,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_ga_sa_challenging_small_radius_run1_coverage.png
staged_ga_sa,efficiency_test,1,74.83999999999999,10,11,12,1.587329626083374,9.090909090909093,False,2025-09-06T10:03:22.890263,500,80,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_ga_sa_efficiency_test_run1_coverage.png
staged_ga_sa,parallel_processing_test,1,58.68,21,25,25,2.6694679260253906,16.000000000000004,False,2025-09-06T10:03:26.792470,500,464,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_ga_sa_parallel_processing_test_run1_coverage.png
staged_gwo,small_area_few_drones,1,50.32,3,5,5,1.764455795288086,40.0,False,2025-09-06T10:03:29.903376,500,139,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_gwo_small_area_few_drones_run1_coverage.png
staged_gwo,medium_area_standard,1,57.8,13,14,15,0.9433937072753906,7.14285714285714,False,2025-09-06T10:03:31.726234,500,321,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_gwo_medium_area_standard_run1_coverage.png
staged_gwo,large_area_many_drones,1,74.92,29,29,30,1.0120670795440674,0.0,False,2025-09-06T10:03:34.407871,500,408,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_gwo_large_area_many_drones_run1_coverage.png
staged_gwo,challenging_small_radius,1,36.199999999999996,15,20,20,1.8864836692810059,25.0,False,2025-09-06T10:03:37.279422,500,210,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_gwo_challenging_small_radius_run1_coverage.png
staged_gwo,efficiency_test,1,83.44,12,12,12,0.818009614944458,0.0,False,2025-09-06T10:03:38.963100,500,98,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_gwo_efficiency_test_run1_coverage.png
staged_gwo,parallel_processing_test,1,73.0,25,25,25,0.9004487991333008,0.0,False,2025-09-06T10:03:41.246110,500,132,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_gwo_parallel_processing_test_run1_coverage.png
staged_mrfo,small_area_few_drones,1,53.36,4,5,5,0.7777438163757324,19.999999999999996,False,2025-09-06T10:03:42.992917,500,128,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_mrfo_small_area_few_drones_run1_coverage.png
staged_mrfo,medium_area_standard,1,51.480000000000004,11,13,15,0.8393924236297607,15.384615384615385,False,2025-09-06T10:03:45.032877,500,335,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_mrfo_medium_area_standard_run1_coverage.png
staged_mrfo,large_area_many_drones,1,63.800000000000004,23,30,30,1.2395308017730713,23.33333333333333,False,2025-09-06T10:03:47.121805,500,66,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_mrfo_large_area_many_drones_run1_coverage.png
staged_mrfo,challenging_small_radius,1,34.160000000000004,16,19,20,0.8898458480834961,15.789473684210531,False,2025-09-06T10:03:49.007347,500,62,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_mrfo_challenging_small_radius_run1_coverage.png
staged_mrfo,efficiency_test,1,85.2,12,12,12,1.4457287788391113,0.0,False,2025-09-06T10:03:51.339956,500,395,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_mrfo_efficiency_test_run1_coverage.png
staged_mrfo,parallel_processing_test,1,59.0,18,25,25,0.8922429084777832,28.000000000000004,False,2025-09-06T10:03:53.302329,500,292,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\staged_mrfo_parallel_processing_test_run1_coverage.png
standard_greedy,small_area_few_drones,2,70.36,5,5,5,0.7868759632110596,0.0,False,2025-09-06T10:03:55.491549,500,444,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_greedy_small_area_few_drones_run2_coverage.png
standard_greedy,medium_area_standard,2,56.76,12,15,15,0.8240666389465332,19.999999999999996,False,2025-09-06T10:03:57.149512,500,83,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_greedy_medium_area_standard_run2_coverage.png
standard_greedy,large_area_many_drones,2,48.96,19,28,30,0.886584997177124,32.14285714285714,False,2025-09-06T10:03:59.287565,500,350,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_greedy_large_area_many_drones_run2_coverage.png
standard_greedy,challenging_small_radius,2,36.52,17,17,20,1.6314959526062012,0.0,False,2025-09-06T10:04:01.853133,500,254,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_greedy_challenging_small_radius_run2_coverage.png
standard_greedy,efficiency_test,2,59.84,6,11,12,0.7935256958007812,45.45454545454546,False,2025-09-06T10:04:03.538039,500,143,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_greedy_efficiency_test_run2_coverage.png
standard_greedy,parallel_processing_test,2,60.480000000000004,22,25,25,0.9694523811340332,12.0,False,2025-09-06T10:04:06.089783,500,145,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_greedy_parallel_processing_test_run2_coverage.png
standard_genetic,small_area_few_drones,2,61.68,4,5,5,1.0696735382080078,19.999999999999996,False,2025-09-06T10:04:08.131369,500,475,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_genetic_small_area_few_drones_run2_coverage.png
standard_genetic,medium_area_standard,2,65.64,14,15,15,0.8552684783935547,6.666666666666665,False,2025-09-06T10:04:09.886494,500,250,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_genetic_medium_area_standard_run2_coverage.png
standard_genetic,large_area_many_drones,2,66.8,24,30,30,1.2751102447509766,19.999999999999996,False,2025-09-06T10:04:12.060454,500,56,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_genetic_large_area_many_drones_run2_coverage.png
standard_genetic,challenging_small_radius,2,44.2,20,20,20,0.9166579246520996,0.0,False,2025-09-06T10:04:13.942573,500,436,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_genetic_challenging_small_radius_run2_coverage.png
standard_genetic,efficiency_test,2,57.92,7,11,12,1.181023359298706,36.36363636363637,False,2025-09-06T10:04:16.017620,500,156,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_genetic_efficiency_test_run2_coverage.png
standard_genetic,parallel_processing_test,2,50.28,15,24,25,1.0847644805908203,37.5,False,2025-09-06T10:04:18.023440,500,201,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_genetic_parallel_processing_test_run2_coverage.png
standard_pso,small_area_few_drones,2,80.04,4,5,5,1.313744306564331,19.999999999999996,False,2025-09-06T10:04:20.904918,500,139,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_pso_small_area_few_drones_run2_coverage.png
standard_pso,medium_area_standard,2,62.760000000000005,14,14,15,0.8358457088470459,0.0,False,2025-09-06T10:04:22.599337,500,441,95,0.4,50,False,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_pso_medium_area_standard_run2_coverage.png
standard_pso,large_area_many_drones,2,71.76,29,30,30,0.9336397647857666,3.3333333333333326,False,2025-09-06T10:04:24.805874,500,138,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_pso_large_area_many_drones_run2_coverage.png
standard_pso,challenging_small_radius,2,37.96,18,20,20,1.676861047744751,9.999999999999998,False,2025-09-06T10:04:27.484071,500,165,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_pso_challenging_small_radius_run2_coverage.png
standard_pso,efficiency_test,2,81.56,10,11,12,0.8019993305206299,9.090909090909093,False,2025-09-06T10:04:29.335532,500,247,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_pso_efficiency_test_run2_coverage.png
standard_pso,parallel_processing_test,2,65.60000000000001,25,25,25,0.9327929019927979,0.0,False,2025-09-06T10:04:31.246063,500,206,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_pso_parallel_processing_test_run2_coverage.png
standard_sa,small_area_few_drones,2,83.32000000000001,5,5,5,0.7809116840362549,0.0,False,2025-09-06T10:04:33.014420,500,281,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_sa_small_area_few_drones_run2_coverage.png
standard_sa,medium_area_standard,2,46.160000000000004,9,15,15,0.8477134704589844,40.0,False,2025-09-06T10:04:35.058772,500,346,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_sa_medium_area_standard_run2_coverage.png
standard_sa,large_area_many_drones,2,73.76,30,30,30,1.3432846069335938,0.0,False,2025-09-06T10:04:37.260294,500,334,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_sa_large_area_many_drones_run2_coverage.png
standard_sa,challenging_small_radius,2,35.88,15,20,20,0.8983054161071777,25.0,False,2025-09-06T10:04:39.203914,500,199,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_sa_challenging_small_radius_run2_coverage.png
standard_sa,efficiency_test,2,74.11999999999999,8,11,12,1.580195665359497,27.27272727272727,False,2025-09-06T10:04:41.698801,500,89,95,0.4,50,True,False,results/comprehensive_experiment_20250906_100009\coverage_plots\standard_sa_efficiency_test_run2_coverage.png
